date,sessions,users,page_views,source,exhibition_page_views,film_page_views,membership_page_views,avg_session_duration_seconds
2025-10-19,59,44,206,Email,59,63,24,142
2025-10-19,41,32,108,Paid,41,37,7,225
2025-10-20,189,145,693,Organic Search,261,324,51,186
2025-10-20,106,81,306,Social,103,144,15,210
2025-10-20,133,106,403,Direct,143,124,24,150
2025-10-20,50,42,156,Email,52,71,19,167
2025-10-20,37,31,104,Paid,41,45,9,219
2025-10-21,165,143,653,Organic Search,210,233,90,110
2025-10-21,99,71,256,Social,99,111,15,209
2025-10-21,129,110,367,Direct,129,133,38,178
2025-10-21,45,38,152,Email,46,47,20,128
2025-10-21,35,30,152,Paid,36,60,11,179
2025-10-22,176,139,487,Organic Search,131,214,64,221
2025-10-22,84,73,276,Social,64,96,26,187
2025-10-22,112,92,384,Direct,91,157,24,195
2025-10-22,48,42,206,Email,76,87,16,131
2025-10-22,46,36,197,Paid,64,70,15,204
2025-10-23,130,94,443,Organic Search,104,175,52,137
2025-10-23,84,69,345,Social,95,104,48,185
2025-10-23,104,81,285,Direct,92,134,15,167
2025-10-23,50,38,216,Email,86,104,30,156
2025-10-23,29,22,124,Paid,50,47,6,185
2025-10-24,153,112,491,Organic Search,156,219,51,139
2025-10-24,94,84,411,Social,109,156,33,177
2025-10-24,122,94,443,Direct,139,205,50,154
2025-10-24,46,33,156,Email,42,73,21,195
2025-10-24,34,25,130,Paid,38,38,17,119
2025-10-25,200,165,502,Organic Search,170,212,56,223
2025-10-25,123,108,438,Social,136,158,32,261
2025-10-25,142,102,468,Direct,185,194,61,97
2025-10-25,56,41,234,Email,93,95,28,192
2025-10-25,50,42,130,Paid,43,37,9,178
2025-10-26,301,223,987,Organic Search,363,315,116,167
2025-10-26,164,135,673,Social,247,197,85,249
2025-10-26,200,174,683,Direct,219,317,37,208
2025-10-26,92,72,261,Email,71,113,18,164
2025-10-26,62,45,263,Paid,107,81,30,248
2025-10-27,143,108,601,Organic Search,162,213,83,241
2025-10-27,78,58,260,Social,71,120,21,246
2025-10-27,94,74,322,Direct,109,155,24,161
2025-10-27,34,29,135,Email,32,65,12,231
2025-10-27,29,23,87,Paid,22,25,11,191
2025-10-28,135,102,480,Organic Search,196,214,54,180
2025-10-28,117,84,318,Social,104,130,33,128
2025-10-28,113,101,466,Direct,130,176,26,181
2025-10-28,48,34,147,Email,52,67,7,193
2025-10-28,41,35,113,Paid,35,41,9,238
2025-10-29,172,126,620,Organic Search,197,199,38,190
2025-10-29,124,89,484,Social,120,220,47,201
2025-10-29,136,114,496,Direct,144,169,53,199
2025-10-29,48,42,140,Email,56,68,18,124
2025-10-29,38,27,148,Paid,61,70,9,196
2025-10-30,147,123,594,Organic Search,242,172,39,165
2025-10-30,99,84,264,Social,79,77,33,207
2025-10-30,101,78,419,Direct,113,200,37,187
2025-10-30,47,39,185,Email,67,64,13,251
2025-10-30,39,31,160,Paid,40,68,10,212
2025-10-31,152,120,585,Organic Search,146,221,46,227
2025-10-31,83,73,354,Social,100,149,18,139
2025-10-31,107,82,340,Direct,136,121,28,117
2025-10-31,39,29,127,Email,45,47,7,158
2025-10-31,35,30,101,Paid,36,38,5,169
2025-11-01,187,157,702,Organic Search,264,303,47,196
2025-11-01,125,102,514,Social,137,175,65,136
2025-11-01,148,132,623,Direct,169,197,70,199
2025-11-01,63,56,236,Email,54,75,15,216
2025-11-01,51,44,200,Paid,62,91,22,171
2025-11-02,182,150,497,Organic Search,197,209,42,105
2025-11-02,120,103,497,Social,177,157,52,100
2025-11-02,159,137,705,Direct,261,310,39,194
2025-11-02,50,36,133,Email,52,40,9,246
2025-11-02,49,41,142,Paid,46,40,16,125
2025-11-03,168,138,571,Organic Search,201,271,53,200
2025-11-03,120,89,531,Social,132,147,47,128
2025-11-03,153,120,491,Direct,124,175,56,298
2025-11-03,46,33,203,Email,52,91,23,202
2025-11-03,43,32,165,Paid,62,65,13,195
2025-11-04,210,175,910,Organic Search,206,256,66,207
2025-11-04,145,110,408,Social,147,150,23,267
2025-11-04,134,106,348,Direct,125,136,37,177
2025-11-04,60,43,238,Email,84,80,30,150
2025-11-04,52,45,165,Paid,52,50,15,190
2025-11-05,124,96,465,Organic Search,125,149,62,139
2025-11-05,76,62,216,Social,84,95,23,91
2025-11-05,99,71,299,Direct,86,129,31,163
2025-11-05,31,23,83,Email,26,26,10,178
2025-11-05,32,26,116,Paid,34,47,11,213
2025-11-06,169,128,749,Organic Search,270,342,97,122
2025-11-06,123,105,493,Social,192,192,59,257
2025-11-06,158,115,467,Direct,161,196,64,222
2025-11-06,50,41,128,Email,31,49,11,168
2025-11-06,44,36,181,Paid,48,57,14,202
2025-11-07,173,130,775,Organic Search,206,318,42,135
2025-11-07,99,74,413,Social,106,192,31,213
2025-11-07,144,112,643,Direct,158,243,87,206
2025-11-07,46,41,150,Email,57,56,15,157
2025-11-07,38,30,137,Paid,41,54,14,252
2025-11-08,160,135,661,Organic Search,159,217,33,165
2025-11-08,114,90,354,Social,126,143,42,168
2025-11-08,121,92,421,Direct,130,125,49,205
2025-11-08,43,34,114,Email,30,40,10,163
2025-11-08,40,32,148,Paid,38,51,14,202
2025-11-09,150,108,381,Organic Search,135,154,27,207
2025-11-09,144,104,609,Social,167,177,84,178
2025-11-09,132,113,359,Direct,91,135,43,179
2025-11-09,48,38,140,Email,42,46,13,212
2025-11-09,39,34,105,Paid,41,34,14,141
2025-11-10,129,112,494,Organic Search,151,166,60,225
2025-11-10,105,79,312,Social,124,121,25,233
2025-11-10,94,71,370,Direct,114,137,37,184
2025-11-10,55,48,163,Email,59,52,10,126
2025-11-10,33,26,128,Paid,42,50,9,183
2025-11-11,132,100,406,Organic Search,136,175,43,168
2025-11-11,73,55,328,Social,108,133,20,136
2025-11-11,93,72,335,Direct,82,98,45,43
2025-11-11,34,24,125,Email,29,57,10,185
2025-11-11,30,23,103,Paid,28,34,14,142
2025-11-12,142,108,359,Organic Search,119,152,48,212
2025-11-12,95,70,364,Social,109,168,29,176
2025-11-12,92,73,401,Direct,153,131,27,176
2025-11-12,32,28,141,Email,40,55,15,274
2025-11-12,27,21,76,Paid,24,21,5,188
2025-11-13,138,103,411,Organic Search,146,116,30,189
2025-11-13,77,65,289,Social,93,109,38,214
2025-11-13,110,88,457,Direct,104,206,61,172
2025-11-13,43,38,133,Email,44,48,10,263
2025-11-13,33,24,110,Paid,38,31,14,202
2025-11-14,119,106,384,Organic Search,101,124,26,170
2025-11-14,75,57,226,Social,69,88,25,195
2025-11-14,66,48,167,Direct,63,62,8,172
2025-11-14,35,30,126,Email,32,52,16,321
2025-11-14,22,19,95,Paid,29,42,12,116
2025-11-15,203,151,562,Organic Search,189,214,45,210
2025-11-15,139,111,581,Social,185,275,74,205
2025-11-15,128,110,326,Direct,105,91,20,201
2025-11-15,48,36,191,Email,50,74,18,118
2025-11-15,51,38,176,Paid,69,53,15,230
2025-11-16,144,110,563,Organic Search,180,238,62,191
2025-11-16,89,78,301,Social,108,113,26,109
2025-11-16,83,72,327,Direct,99,119,28,153
2025-11-16,35,29,136,Email,37,54,13,189
2025-11-16,21,17,62,Paid,19,26,5,160
2025-11-17,129,108,459,Organic Search,163,130,45,171
2025-11-17,112,86,293,Social,68,107,22,179
2025-11-17,80,71,240,Direct,58,104,21,214
2025-11-17,44,39,150,Email,53,59,9,215
2025-11-17,29,24,114,Paid,41,42,6,235
2025-11-18,183,138,600,Organic Search,229,249,81,205
2025-11-18,117,89,475,Social,140,155,55,189
2025-11-18,125,103,479,Direct,121,183,35,167
2025-11-18,45,36,176,Email,52,74,19,260
2025-11-18,35,31,115,Paid,42,43,10,170
2025-11-19,148,123,481,Organic Search,142,161,58,119
2025-11-19,81,66,275,Social,73,107,21,175
2025-11-19,103,79,417,Direct,110,171,34,129
2025-11-19,42,34,144,Email,40,49,11,156
2025-11-19,33,28,148,Paid,46,58,8,232
2025-11-20,168,146,436,Organic Search,136,199,50,135
2025-11-20,80,59,336,Social,98,139,22,224
2025-11-20,133,95,480,Direct,167,143,45,246
2025-11-20,39,28,108,Email,37,31,13,157
2025-11-20,27,23,98,Paid,28,31,9,146
2025-11-21,156,112,661,Organic Search,230,193,45,187
2025-11-21,104,81,327,Social,102,105,36,225
2025-11-21,106,85,330,Direct,123,94,25,215
2025-11-21,42,36,162,Email,43,49,20,232
2025-11-21,39,28,124,Paid,41,37,17,196
2025-11-22,222,187,987,Organic Search,228,346,129,172
2025-11-22,152,117,477,Social,134,145,63,110
2025-11-22,155,128,393,Direct,108,124,40,210
2025-11-22,60,44,164,Email,37,49,14,163
2025-11-22,54,42,200,Paid,59,77,27,124
2025-11-23,213,170,897,Organic Search,341,315,86,123
2025-11-23,144,112,507,Social,155,218,45,128
2025-11-23,139,122,405,Direct,105,118,45,174
2025-11-23,72,54,281,Email,101,104,21,228
2025-11-23,53,44,154,Paid,38,70,13,212
2025-11-24,147,128,513,Organic Search,123,213,28,265
2025-11-24,99,87,317,Social,106,126,19,116
2025-11-24,96,75,411,Direct,98,117,32,85
2025-11-24,43,32,111,Email,35,33,12,168
2025-11-24,36,30,124,Paid,43,39,13,167
2025-11-25,135,116,573,Organic Search,142,212,74,214
2025-11-25,85,76,313,Social,113,86,37,83
2025-11-25,94,74,268,Direct,95,125,21,170
2025-11-25,34,27,149,Email,38,66,19,242
2025-11-25,31,26,131,Paid,44,40,12,115
2025-11-26,161,116,714,Organic Search,223,258,83,163
2025-11-26,113,82,325,Social,76,132,23,111
2025-11-26,125,103,404,Direct,102,180,27,130
2025-11-26,50,38,136,Email,49,59,13,214
2025-11-26,51,42,214,Paid,69,70,24,261
2025-11-27,160,132,571,Organic Search,222,229,63,146
2025-11-27,67,54,247,Social,92,70,16,175
2025-11-27,85,72,360,Direct,113,123,45,150
2025-11-27,33,29,144,Email,36,41,12,231
2025-11-27,28,22,92,Paid,23,33,12,147
2025-11-28,100,75,421,Organic Search,135,147,55,164
2025-11-28,71,59,239,Social,89,86,24,199
2025-11-28,81,61,327,Direct,117,120,31,208
2025-11-28,31,22,128,Email,46,58,14,195
2025-11-28,23,16,85,Paid,24,25,9,213
2025-11-29,239,198,955,Organic Search,366,265,128,239
2025-11-29,173,148,444,Social,138,161,22,256
2025-11-29,157,134,441,Direct,172,184,53,248
2025-11-29,73,64,282,Email,66,106,20,159
2025-11-29,42,34,109,Paid,33,40,6,114
2025-11-30,171,131,619,Organic Search,174,281,68,267
2025-11-30,92,67,307,Social,110,130,18,160
2025-11-30,159,119,446,Direct,178,160,30,191
2025-11-30,61,45,230,Email,72,96,19,138
2025-11-30,37,29,136,Paid,49,56,18,213
2025-12-01,137,107,551,Organic Search,108,141,35,179
2025-12-01,95,71,318,Social,82,108,41,193
2025-12-01,98,73,277,Direct,79,63,21,205
2025-12-01,27,23,79,Email,20,20,4,206
2025-12-01,31,26,136,Paid,33,37,13,228
2025-12-02,114,90,366,Organic Search,65,77,38,128
2025-12-02,66,54,252,Social,60,69,13,158
2025-12-02,62,51,276,Direct,71,64,14,139
2025-12-02,33,28,85,Email,14,30,9,232
2025-12-02,21,18,92,Paid,18,21,12,176
2025-12-03,100,80,353,Organic Search,92,76,32,230
2025-12-03,46,33,178,Social,37,45,16,102
2025-12-03,77,61,329,Direct,83,115,35,219
2025-12-03,26,22,93,Email,22,20,7,157
2025-12-03,19,15,80,Paid,18,26,5,185
2025-12-04,129,93,468,Organic Search,124,124,51,233
2025-12-04,80,71,247,Social,45,53,33,118
2025-12-04,100,81,268,Direct,76,78,29,217
2025-12-04,44,36,152,Email,45,34,13,135
2025-12-04,38,32,147,Paid,39,48,12,139
2025-12-05,105,94,462,Organic Search,101,130,62,199
2025-12-05,76,67,237,Social,45,62,25,174
2025-12-05,97,81,409,Direct,107,94,41,216
2025-12-05,38,31,138,Email,28,38,9,89
2025-12-05,28,20,73,Paid,14,18,8,246
2025-12-06,164,139,572,Organic Search,128,171,39,228
2025-12-06,82,65,334,Social,96,97,27,171
2025-12-06,74,65,215,Direct,47,56,30,186
2025-12-06,34,28,126,Email,29,26,7,114
2025-12-06,37,32,95,Paid,16,26,12,149
2025-12-07,158,136,708,Organic Search,125,169,72,107
2025-12-07,133,115,413,Social,90,112,46,215
2025-12-07,181,143,593,Direct,147,162,43,155
2025-12-07,56,44,150,Email,32,31,13,243
2025-12-07,44,37,160,Paid,41,39,9,200
2025-12-08,92,80,363,Organic Search,83,81,48,322
2025-12-08,46,39,133,Social,32,32,6,313
2025-12-08,66,49,190,Direct,53,48,9,230
2025-12-08,23,18,78,Email,18,19,4,191
2025-12-08,19,16,65,Paid,18,21,8,197
2025-12-09,71,57,292,Organic Search,84,67,19,269
2025-12-09,47,35,159,Social,45,55,18,118
2025-12-09,47,36,126,Direct,25,39,16,243
2025-12-09,21,15,55,Email,14,17,5,242
2025-12-09,16,13,63,Paid,15,20,5,240
2025-12-10,133,96,524,Organic Search,138,175,59,218
2025-12-10,57,43,180,Social,46,43,17,152
2025-12-10,101,88,350,Direct,96,109,27,109
2025-12-10,41,36,110,Email,23,24,8,190
2025-12-10,26,20,86,Paid,18,26,6,190
2025-12-11,104,76,270,Organic Search,76,66,24,246
2025-12-11,59,47,256,Social,69,88,15,260
2025-12-11,75,60,241,Direct,46,59,19,215
2025-12-11,29,21,104,Email,27,25,11,165
2025-12-11,22,19,80,Paid,20,19,7,193
2025-12-12,111,95,463,Organic Search,131,151,50,170
2025-12-12,58,44,250,Social,71,73,15,130
2025-12-12,79,70,229,Direct,42,74,21,125
2025-12-12,35,26,131,Email,32,34,14,248
2025-12-12,25,21,75,Paid,13,17,10,238
2025-12-13,155,136,643,Organic Search,128,177,47,185
2025-12-13,97,78,348,Social,71,97,43,71
2025-12-13,139,112,610,Direct,137,196,56,126
2025-12-13,40,31,115,Email,31,26,7,192
2025-12-13,40,31,148,Paid,34,52,15,169
2025-12-14,184,147,731,Organic Search,155,240,100,183
2025-12-14,107,91,384,Social,106,84,23,179
2025-12-14,108,84,323,Direct,71,73,41,209
2025-12-14,40,35,104,Email,19,26,7,172
2025-12-14,28,25,114,Paid,20,32,13,106
2025-12-15,136,99,379,Organic Search,81,127,52,177
2025-12-15,77,58,314,Social,63,74,33,244
2025-12-15,90,66,231,Direct,70,62,20,214
2025-12-15,33,28,127,Email,31,43,17,174
2025-12-15,21,15,53,Paid,15,14,5,271
2025-12-16,104,88,293,Organic Search,84,68,36,182
2025-12-16,99,78,415,Social,120,146,51,167
2025-12-16,108,89,297,Direct,61,93,15,324
2025-12-16,37,29,150,Email,37,42,7,137
2025-12-16,24,21,103,Paid,29,21,9,231
2025-12-17,103,80,287,Organic Search,64,70,33,190
2025-12-17,74,53,318,Social,85,112,19,263
2025-12-17,99,79,253,Direct,76,53,28,146
2025-12-17,35,25,131,Email,27,37,15,160
2025-12-17,23,16,64,Paid,15,23,7,211
2025-12-18,114,99,345,Organic Search,100,77,45,136
2025-12-18,80,62,241,Social,44,81,32,176
2025-12-18,62,53,158,Direct,33,49,11,221
2025-12-18,36,32,122,Email,24,33,6,188
2025-12-18,26,23,87,Paid,18,26,9,158
2025-12-19,85,64,329,Organic Search,57,91,37,185
2025-12-19,55,41,180,Social,48,41,14,152
2025-12-19,55,44,177,Direct,42,54,15,180
2025-12-19,24,18,106,Email,30,30,6,135
2025-12-19,19,14,67,Paid,19,20,7,166
2025-12-20,109,87,436,Organic Search,123,152,28,160
2025-12-20,78,68,250,Social,58,84,17,188
2025-12-20,98,76,307,Direct,69,104,41,156
2025-12-20,35,30,113,Email,32,32,8,157
2025-12-20,25,19,87,Paid,25,21,9,166
2025-12-21,142,109,442,Organic Search,97,95,32,215
2025-12-21,74,63,281,Social,70,81,24,120
2025-12-21,105,79,349,Direct,82,79,39,209
2025-12-21,45,33,188,Email,37,56,9,162
2025-12-21,31,27,91,Paid,15,20,8,185
2025-12-22,152,121,562,Organic Search,129,138,50,178
2025-12-22,88,74,395,Social,72,106,27,178
2025-12-22,71,60,296,Direct,76,104,38,167
2025-12-22,34,25,88,Email,22,27,5,135
2025-12-22,34,27,87,Paid,23,20,5,134
2025-12-23,111,95,460,Organic Search,117,144,42,146
2025-12-23,74,55,240,Social,43,61,28,264
2025-12-23,69,54,297,Direct,56,99,36,261
2025-12-23,31,25,89,Email,16,20,6,301
2025-12-23,25,20,88,Paid,22,31,11,181
2025-12-24,77,67,234,Organic Search,58,76,16,165
2025-12-24,37,31,152,Social,36,38,17,228
2025-12-24,60,45,205,Direct,49,53,25,226
2025-12-24,15,11,53,Email,13,15,4,163
2025-12-24,11,8,33,Paid,7,8,4,219
2025-12-25,109,79,452,Organic Search,128,128,60,213
2025-12-25,77,56,202,Social,53,62,24,145
2025-12-25,77,58,272,Direct,70,79,14,95
2025-12-25,33,24,101,Email,22,28,6,186
2025-12-25,21,18,83,Paid,21,24,11,106
2025-12-26,112,98,286,Organic Search,85,97,28,205
2025-12-26,64,54,231,Social,50,82,13,216
2025-12-26,86,62,263,Direct,44,77,28,157
2025-12-26,34,26,102,Email,21,26,8,160
2025-12-26,23,19,68,Paid,14,15,3,129
2025-12-27,254,198,1037,Organic Search,202,323,82,153
2025-12-27,125,96,319,Social,79,101,18,265
2025-12-27,148,112,474,Direct,101,160,32,249
2025-12-27,73,53,260,Email,74,66,14,194
2025-12-27,49,35,216,Paid,53,70,13,244
2025-12-28,172,143,470,Organic Search,93,152,30,191
2025-12-28,118,94,398,Social,114,86,34,186
2025-12-28,114,96,431,Direct,91,127,35,177
2025-12-28,35,30,99,Email,28,29,8,238
2025-12-28,38,29,170,Paid,31,48,11,95
2025-12-29,96,75,322,Organic Search,90,108,19,175
2025-12-29,63,53,276,Social,47,78,33,91
2025-12-29,81,68,288,Direct,53,77,22,160
2025-12-29,26,20,75,Email,19,25,3,198
2025-12-29,25,22,92,Paid,23,30,7,118
2025-12-30,101,73,416,Organic Search,90,128,21,231
2025-12-30,71,52,241,Social,50,79,26,205
2025-12-30,81,67,301,Direct,83,103,17,280
2025-12-30,31,26,112,Email,21,24,15,211
2025-12-30,20,17,70,Paid,18,21,4,212
2025-12-31,103,82,430,Organic Search,124,119,29,154
2025-12-31,47,37,159,Social,30,34,17,198
2025-12-31,50,39,214,Direct,61,72,21,147
2025-12-31,25,18,66,Email,12,22,7,159
2025-12-31,21,15,69,Paid,14,17,8,241
2026-01-01,91,70,251,Organic Search,55,58,25,150
2026-01-01,59,48,154,Social,34,45,20,172
2026-01-01,81,71,359,Direct,63,73,46,203
2026-01-01,37,31,128,Email,32,34,13,268
2026-01-01,26,19,75,Paid,13,16,8,215
2026-01-02,86,63,288,Organic Search,41,83,34,208
2026-01-02,51,43,144,Social,25,42,18,194
2026-01-02,65,49,258,Direct,64,73,35,271
2026-01-02,22,18,68,Email,17,12,6,211
2026-01-02,16,12,59,Paid,10,12,7,198
2026-01-03,113,99,408,Organic Search,77,78,37,141
2026-01-03,96,76,348,Social,57,83,34,196
2026-01-03,104,81,304,Direct,68,90,16,190
2026-01-03,46,34,120,Email,25,32,14,228
2026-01-03,30,22,92,Paid,21,26,7,244
2026-01-04,102,80,350,Organic Search,86,78,28,206
2026-01-04,66,57,253,Social,41,60,19,214
2026-01-04,83,72,282,Direct,70,81,30,83
2026-01-04,37,28,130,Email,30,26,12,256
2026-01-04,27,23,84,Paid,18,20,6,203
2026-01-05,75,57,325,Organic Search,52,88,30,195
2026-01-05,68,52,286,Social,43,86,21,165
2026-01-05,69,59,186,Direct,41,34,12,169
2026-01-05,31,24,80,Email,13,16,5,123
2026-01-05,18,15,58,Paid,8,13,5,216
2026-01-06,92,71,393,Organic Search,95,71,50,193
2026-01-06,48,36,123,Social,27,22,8,133
2026-01-06,35,30,94,Direct,21,26,4,156
2026-01-06,23,16,100,Email,18,24,13,196
2026-01-06,15,11,66,Paid,9,17,7,154
2026-01-07,152,129,500,Organic Search,104,117,38,216
2026-01-07,75,66,295,Social,61,83,16,114
2026-01-07,86,75,263,Direct,59,55,20,159
2026-01-07,41,36,164,Email,29,35,20,167
2026-01-07,30,24,95,Paid,16,19,12,171
2026-01-08,117,98,458,Organic Search,114,134,36,205
2026-01-08,74,66,192,Social,44,48,12,215
2026-01-08,74,55,199,Direct,46,47,25,231
2026-01-08,26,18,95,Email,20,24,10,209
2026-01-08,23,17,90,Paid,15,18,5,217
2026-01-09,99,74,285,Organic Search,45,82,36,136
2026-01-09,66,58,196,Social,33,51,21,251
2026-01-09,70,59,275,Direct,68,76,29,151
2026-01-09,26,21,75,Email,18,15,6,205
2026-01-09,28,21,79,Paid,14,15,7,86
2026-01-10,169,138,532,Organic Search,92,144,57,136
2026-01-10,79,59,210,Social,50,43,19,268
2026-01-10,120,89,365,Direct,76,72,35,190
2026-01-10,52,37,136,Email,23,35,9,196
2026-01-10,32,28,80,Paid,12,21,7,82
2026-01-11,187,139,777,Organic Search,170,192,47,177
2026-01-11,104,81,311,Social,58,70,27,229
2026-01-11,110,84,319,Direct,77,71,41,153
2026-01-11,43,35,129,Email,20,38,17,193
2026-01-11,42,32,139,Paid,26,37,10,134
2026-01-12,65,49,287,Organic Search,66,55,34,281
2026-01-12,56,48,216,Social,47,42,20,248
2026-01-12,55,47,212,Direct,47,54,27,245
2026-01-12,29,25,78,Email,18,21,5,129
2026-01-12,20,17,71,Paid,16,20,4,131
2026-01-13,123,92,334,Organic Search,66,93,34,210
2026-01-13,66,50,250,Social,54,72,19,245
2026-01-13,72,62,291,Direct,45,87,39,238
2026-01-13,24,20,61,Email,12,14,8,213
2026-01-13,25,19,86,Paid,14,18,4,152
2026-01-14,70,62,286,Organic Search,47,82,30,154
2026-01-14,61,51,239,Social,54,69,24,193
2026-01-14,57,45,189,Direct,33,57,14,134
2026-01-14,26,21,113,Email,18,24,10,232
2026-01-14,20,17,58,Paid,11,16,4,131
2026-01-15,103,90,370,Organic Search,64,84,44,192
2026-01-15,47,42,200,Social,32,58,20,203
2026-01-15,53,38,162,Direct,36,33,17,265
2026-01-15,24,19,97,Email,18,22,9,252
2026-01-15,22,16,57,Paid,11,14,5,183
2026-01-16,98,73,352,Organic Search,80,100,29,86
2026-01-16,60,50,187,Social,40,50,17,162
2026-01-16,56,40,230,Direct,43,56,19,150
2026-01-16,28,20,73,Email,14,13,8,132
2026-01-16,22,19,67,Paid,16,12,6,178
2026-01-17,110,97,468,Organic Search,68,100,36,177
2026-01-17,74,57,300,Social,61,65,24,120
2026-01-17,87,68,364,Direct,60,77,36,238
2026-01-17,31,24,86,Email,16,16,10,208
2026-01-17,24,21,89,Paid,16,18,8,181
2026-01-18,91,67,350,Organic Search,51,87,30,169
2026-01-18,70,59,245,Social,57,63,32,189
2026-01-18,70,58,312,Direct,54,88,30,147
2026-01-18,33,26,84,Email,16,18,11,140
2026-01-18,25,20,105,Paid,15,29,14,127
2026-01-19,61,46,237,Organic Search,45,48,20,192
2026-01-19,52,46,164,Social,32,30,10,156
2026-01-19,69,56,209,Direct,36,47,26,144
2026-01-19,26,22,115,Email,22,33,7,193
2026-01-19,23,19,70,Paid,16,21,4,254
2026-01-20,92,79,305,Organic Search,54,88,24,288
2026-01-20,57,42,203,Social,48,61,14,167
2026-01-20,49,35,135,Direct,27,31,13,92
2026-01-20,19,15,66,Email,9,12,9,290
2026-01-20,19,14,57,Paid,10,15,7,192
2026-01-21,91,72,372,Organic Search,67,90,38,178
2026-01-21,46,36,158,Social,32,29,8,100
2026-01-21,45,35,200,Direct,29,51,19,159
2026-01-21,23,17,88,Email,17,18,11,209
2026-01-21,23,20,97,Paid,18,21,6,139
2026-01-22,106,83,398,Organic Search,91,104,40,246
2026-01-22,42,31,150,Social,23,29,9,256
2026-01-22,56,48,176,Direct,39,42,21,164
2026-01-22,26,20,86,Email,15,19,7,156
2026-01-22,18,14,65,Paid,12,18,6,153
2026-01-23,105,79,307,Organic Search,59,88,35,166
2026-01-23,72,61,244,Social,47,52,19,104
2026-01-23,84,64,344,Direct,71,99,41,230
2026-01-23,32,28,90,Email,14,22,6,159
2026-01-23,23,18,103,Paid,17,26,12,160
2026-01-24,99,83,332,Organic Search,53,63,37,133
2026-01-24,67,57,284,Social,72,67,24,121
2026-01-24,86,66,355,Direct,62,91,43,207
2026-01-24,31,24,137,Email,33,34,15,163
2026-01-24,29,23,76,Paid,18,13,4,175
2026-01-25,115,93,463,Organic Search,88,98,51,185
2026-01-25,99,88,392,Social,69,87,48,301
2026-01-25,119,96,494,Direct,111,140,61,157
2026-01-25,32,28,89,Email,21,17,8,170
2026-01-25,37,28,121,Paid,28,34,16,141
2026-01-26,84,68,225,Organic Search,51,55,18,181
2026-01-26,61,53,259,Social,61,74,26,220
2026-01-26,59,49,254,Direct,60,72,24,220
2026-01-26,27,23,78,Email,12,19,6,133
2026-01-26,22,17,80,Paid,20,15,9,186
2026-01-27,101,79,314,Organic Search,54,64,24,150
2026-01-27,58,42,163,Social,26,43,13,94
2026-01-27,76,62,318,Direct,78,84,28,174
2026-01-27,25,20,101,Email,17,28,7,209
2026-01-27,27,22,111,Paid,25,21,7,101
2026-01-28,93,77,378,Organic Search,64,96,51,199
2026-01-28,50,37,129,Social,25,38,10,240
2026-01-28,49,40,185,Direct,37,52,19,156
2026-01-28,28,25,101,Email,21,19,9,189
2026-01-28,19,14,68,Paid,11,16,4,274
2026-01-29,71,56,303,Organic Search,66,82,26,126
2026-01-29,66,52,187,Social,43,36,18,113
